Id	Transcription
L01S103W00P00	k
L01S103W00P01	v
L01S103W00P02	ɑː
L01S103W00P03	ɳ
L01S104W00P00	k
L01S104W00P01	v
L01S104W00P02	a
L01S104W00P03	ʈː
L01S105W00P00	k
L01S105W00P01	v
L01S105W00P02	a
L01S105W00P03	sː
L01S105W00P04	t
L01S106W00P00	k
L01S106W00P01	v
L01S106W00P02	ɑː
L01S106W00P03	v
L01S107W00P00	k
L01S107W00P01	v
L01S107W00P02	ɪ
L01S107W00P03	tː
L01S108W00P00	k
L01S108W00P01	v
L01S108W00P02	uː
L01S108W00P03	t
L01S109W00P00	ɕ
L01S109W00P01	yː
L01S109W00P02	l
L01S110W00P00	k
L01S110W00P01	oː
L01S110W00P02	k
L01S111W00P00	k
L01S111W00P01	oː
L01S111W00P02	r
L01S112W00P00	ɕ
L01S112W00P01	ɛ̝
L01S112W00P02	fː
L01S112W00P03	t
L01S113W00P00	ɕ
L01S113W00P01	ɛ̝
L01S113W00P02	nː
L01S113W00P03	d
L01S114W00P00	ɕ
L01S114W00P01	ɛ̝
L01S114W00P02	pː
L01S115W00P00	ɕ
L01S115W00P01	ɛː
L01S115W00P02	ɭ
L01S116W00P00	k
L01S116W00P01	øː
L01S117W00P00	ɕ
L01S117W00P01	øː
L01S117W00P02	k
L01S118W00P00	ɕ
L01S118W00P01	ø̞
L01S118W00P02	lː
L01S118W00P03	d
L01S119W00P00	ɕ
L01S119W00P01	øː
L01S119W00P02	ɖ
L01S120W00P00	ɕ
L01S120W00P01	ø̞
L01S120W00P02	tː
L01S121W00P00	l
L01S121W00P01	a
L01S121W00P02	kː
L01S122W00P00	l
L01S122W00P01	a
L01S122W00P02	pː
L01S123W00P00	l
L01S123W00P01	a
L01S123W00P02	rː
L01S123W00P03	m
L01S124W00P00	l
L01S124W00P01	a
L01S124W00P02	rː
L01S124W00P03	v
L01S125W00P00	l
L01S125W00P01	ɑː
L01S125W00P02	t
L01S126W00P00	l
L01S126W00P01	ɑː
L01S126W00P02	v
L01S127W00P00	l
L01S127W00P01	eː
L01S127W00P02	d
L01S128W00P00	l
L01S128W00P01	eː
L01S128W00P02	k
L01S128W00P03	t
L01S129W00P00	l
L01S129W00P01	eː
L01S129W00P02	n
L01S130W00P00	ʝ
L01S130W00P01	ʉː
L01S130W00P02	d
L01S131W00P00	ʝ
L01S131W00P01	ʉː
L01S131W00P02	v
L01S132W00P00	l
L01S132W00P01	ɔ
L01S132W00P02	ɡː
L01S133W00P00	l
L01S133W00P01	ɔ
L01S133W00P02	pː
L01S134W00P00	l
L01S134W00P01	ɔ
L01S134W00P02	sː
L01S135W00P00	l
L01S135W00P01	ɔ
L01S135W00P02	tː
L01S136W00P00	l
L01S136W00P01	ɵ
L01S136W00P02	dː
L01S137W00P00	l
L01S137W00P01	ɵ
L01S137W00P02	fː
L01S137W00P03	t
L01S138W00P00	l
L01S138W00P01	ɵ
L01S138W00P02	ɡː
L01S139W00P00	l
L01S139W00P01	ɵ
L01S139W00P02	kː
L01S139W00P03	t
L01S140W00P00	l
L01S140W00P01	ɵ
L01S140W00P02	pː
L01S141W00P00	l
L01S141W00P01	ʉː
L01S141W00P02	s
L01S142W00P00	l
L01S142W00P01	oː
L01S142W00P02	n
L01S143W00P00	l
L01S143W00P01	oː
L01S143W00P02	r
L01S144W00P00	l
L01S144W00P01	ɛː
L01S145W00P00	l
L01S145W00P01	ɛː
L01S145W00P02	n
L01S146W00P00	l
L01S146W00P01	ɛ̝
L01S146W00P02	ŋː
L01S146W00P03	s
L01S147W00P00	l
L01S147W00P01	ɛ̝
L01S147W00P02	ŋː
L01S147W00P03	s
L01S147W00P04	t
L01S148W00P00	l
L01S148W00P01	ɛː
L01S148W00P02	ɖ
L01S149W00P00	l
L01S149W00P01	ɛ̝
L01S149W00P02	sː
L01S149W00P03	k
L01S150W00P00	l
L01S150W00P01	ø̞
L01S150W00P02	ŋː
L01S150W00P03	n
L01S151W00P00	l
L01S151W00P01	øː
L01S151W00P02	k
L01S152W00P00	l
L01S152W00P01	ø̞
L01S152W00P02	mː
L01S152W00P03	s
L01S152W00P04	k
L01S153W00P00	l
L01S153W00P01	øː
L01S153W00P02	n
L01S154W00P00	l
L01S154W00P01	øː
L01S154W00P02	n
L01S154W00P03	t
L01S155W00P00	l
L01S155W00P01	øː
L01S155W00P02	s
L01S156W00P00	l
L01S156W00P01	ø̞
L01S156W00P02	sː
L01S157W00P00	m
L01S157W00P01	a
L01S157W00P02	kː
L01S157W00P03	t
L01S158W00P00	m
L01S158W00P01	a
L01S158W00P02	pː
L01S159W00P00	m
L01S159W00P01	iː
L01S159W00P02	l
L01S160W00P00	m
L01S160W00P01	ʝ
L01S160W00P02	ʉː
L01S160W00P03	k
L01S161W00P00	m
L01S161W00P01	ʝ
L01S161W00P02	ɛ̝
L01S161W00P03	lː
L01S162W00P00	m
L01S162W00P01	ʝ
L01S162W00P02	øː
L01S162W00P03	l
L01S163W00P00	m
L01S163W00P01	ʝ
L01S163W00P02	ø̞
L01S163W00P03	lː
L01S163W00P04	k
L01S164W00P00	m
L01S164W00P01	oː
L01S164W00P02	l
L01S164W00P03	n
L01S165W00P00	m
L01S165W00P01	ɔ
L01S165W00P02	mː
L01S165W00P03	s
L01S166W00P00	m
L01S166W00P01	ɔ
L01S166W00P02	pː
L01S167W00P00	m
L01S167W00P01	ɵ
L01S167W00P02	dː
L01S168W00P00	m
L01S168W00P01	ɵ
L01S168W00P02	ɡː
L01S169W00P00	m
L01S169W00P01	ɵ
L01S169W00P02	nː
L01S170W00P00	m
L01S170W00P01	ʉː
L01S170W00P02	s
L01S171W00P00	m
L01S171W00P01	ʏ
L01S171W00P02	ɡː
L01S172W00P00	m
L01S172W00P01	ʏ
L01S172W00P02	nː
L01S172W00P03	t
L01S173W00P00	m
L01S173W00P01	oː
L01S173W00P02	n
L01S174W00P00	m
L01S174W00P01	oː
L01S174W00P02	s
L01S175W00P00	m
L01S175W00P01	ɛ̝
L01S175W00P02	ŋː
L01S175W00P03	d
L01S176W00P00	m
L01S176W00P01	ɛ̝
L01S176W00P02	rː
L01S176W00P03	ʝ
L01S177W00P00	m
L01S177W00P01	ɛ̝
L01S177W00P02	tː
L01S178W00P00	m
L01S178W00P01	øː
L01S178W00P02	r
L01S179W00P00	n
L01S179W00P01	a
L01S179W00P02	fː
L01S179W00P03	s
L01S180W00P00	n
L01S180W00P01	a
L01S180W00P02	pː
L01S181W00P00	n
L01S181W00P01	ɑː
L01S181W00P02	v
L01S182W00P00	n
L01S182W00P01	ɛ̝
L01S182W00P02	rː
L01S182W00P03	v
L01S183W00P00	n
L01S183W00P01	ɪ
L01S183W00P02	ʂː
L01S184W00P00	n
L01S184W00P01	ɔ
L01S184W00P02	lː
L01S185W00P00	n
L01S185W00P01	ɔ
L01S185W00P02	rː
L01S185W00P03	m
L01S186W00P00	n
L01S186W00P01	ɔ
L01S186W00P02	rː
L01S187W00P00	n
L01S187W00P01	uː
L01S187W00P02	s
L01S188W00P00	n
L01S188W00P01	yː
L01S188W00P02	s
L01S189W00P00	n
L01S189W00P01	oː
L01S189W00P02	d
L01S190W00P00	n
L01S190W00P01	oː
L01S190W00P02	l
L01S191W00P00	n
L01S191W00P01	ɛ̝
L01S191W00P02	bː
L01S192W00P00	n
L01S192W00P01	ɛ̝
L01S192W00P02	mː
L01S192W00P03	n
L01S192W00P04	d
L01S193W00P00	n
L01S193W00P01	ɛː
L01S193W00P02	t
L01S194W00P00	n
L01S194W00P01	øː
L01S194W00P02	d
L01S195W00P00	n
L01S195W00P01	øː
L01S195W00P02	t
L01S196W00P00	n
L01S196W00P01	ø̞
L01S196W00P02	tː
L01S197W00P00	ʊ
L01S197W00P01	nː
L01S197W00P02	d
L01S198W00P00	ɔ
L01S198W00P01	rː
L01S198W00P02	k
L02S00W00P00	ʊ
L02S00W00P01	rː
L02S00W00P02	m
L02S01W00P00	ʊ
L02S01W00P01	ʈː
L02S02W00P00	ʊ
L02S02W00P01	sː
L02S02W00P02	t
L02S03W00P00	p
L02S03W00P01	a
L02S03W00P02	fː
L02S04W00P00	p
L02S04W00P01	a
L02S04W00P02	kː
L02S04W00P03	t
L02S05W00P00	p
L02S05W00P01	a
L02S05W00P02	lː
L02S06W00P00	p
L02S06W00P01	a
L02S06W00P02	ŋː
L02S06W00P03	k
L02S07W00P00	p
L02S07W00P01	a͡uː
L02S07W00P02	s
L02S08W00P00	p
L02S08W00P01	ɛ̝
L02S08W00P02	ŋː
L02S09W00P00	p
L02S09W00P01	ɪ
L02S09W00P02	ɡː
L02S10W00P00	p
L02S10W00P01	iː
L02S10W00P02	k
L02S11W00P00	p
L02S11W00P01	ɪ
L02S11W00P02	lː
L02S12W00P00	p
L02S12W00P01	ɪ
L02S12W00P02	sː
L02S12W00P03	t
L02S13W00P00	p
L02S13W00P01	ʝ
L02S13W00P02	ɛː
L02S13W00P03	s
L02S14W00P00	p
L02S14W00P01	l
L02S14W00P02	a
L02S14W00P03	kː
L02S15W00P00	p
L02S15W00P01	l
L02S15W00P02	a
L02S15W00P03	ɡː
L02S16W00P00	p
L02S16W00P01	l
L02S16W00P02	a
L02S16W00P03	ŋː
L02S16W00P04	k
L02S17W00P00	p
L02S17W00P01	l
L02S17W00P02	a
L02S17W00P03	ɳː
L02S17W00P04	ʂ
L02S18W00P00	p
L02S18W00P01	l
L02S18W00P02	a
L02S18W00P03	sː
L02S18W00P04	t
L02S19W00P00	p
L02S19W00P01	l
L02S19W00P02	a
L02S19W00P03	tː
L02S20W00P00	p
L02S20W00P01	l
L02S20W00P02	ɪ
L02S20W00P03	kː
L02S20W00P04	t
L02S21W00P00	p
L02S21W00P01	l
L02S21W00P02	ɪ
L02S21W00P03	nː
L02S21W00P04	t
L02S22W00P00	p
L02S22W00P01	l
L02S22W00P02	ɔ
L02S22W00P03	kː
L02S23W00P00	p
L02S23W00P01	l
L02S23W00P02	uː
L02S23W00P03	ɡ
L02S24W00P00	p
L02S24W00P01	l
L02S24W00P02	ɔ
L02S24W00P03	ʝː
L02S25W00P00	p
L02S25W00P01	l
L02S25W00P02	ɵ
L02S25W00P03	ɡː
L02S26W00P00	p
L02S26W00P01	l
L02S26W00P02	ɵ
L02S26W00P03	tː
L02S27W00P00	p
L02S27W00P01	l
L02S27W00P02	oː
L02S27W00P03	t
L02S28W00P00	p
L02S28W00P01	l
L02S28W00P02	ɛː
L02S28W00P03	d
L02S29W00P00	p
L02S29W00P01	l
L02S29W00P02	ɛ̝
L02S29W00P03	tː
L02S30W00P00	p
L02S30W00P01	ɔ
L02S30W00P02	ʝː
L02S30W00P03	k
L02S31W00P00	p
L02S31W00P01	r
L02S31W00P02	a
L02S31W00P03	kː
L02S31W00P04	t
L02S32W00P00	p
L02S32W00P01	r
L02S32W00P02	ɑː
L02S32W00P03	t
L02S33W00P00	p
L02S33W00P01	r
L02S33W00P02	ɪ
L02S33W00P03	kː
L02S34W00P00	p
L02S34W00P01	r
L02S34W00P02	ɔ
L02S34W00P03	fː
L02S34W00P04	s
L02S35W00P00	p
L02S35W00P01	r
L02S35W00P02	ɔ
L02S35W00P03	mː
L02S35W00P04	p
L02S35W00P05	t
L02S36W00P00	p
L02S36W00P01	r
L02S36W00P02	ɔ
L02S36W00P03	pː
L02S37W00P00	p
L02S37W00P01	r
L02S37W00P02	uː
L02S37W00P03	v
L02S38W00P00	p
L02S38W00P01	r
L02S38W00P02	yː
L02S38W00P03	d
L02S39W00P00	p
L02S39W00P01	r
L02S39W00P02	ʏ
L02S39W00P03	dː
L02S40W00P00	p
L02S40W00P01	r
L02S40W00P02	yː
L02S40W00P03	l
L02S41W00P00	p
L02S41W00P01	r
L02S41W00P02	oː
L02S41W00P03	m
L02S42W00P00	p
L02S42W00P01	r
L02S42W00P02	ɛ̝
L02S42W00P03	nː
L02S42W00P04	t
L02S43W00P00	p
L02S43W00P01	r
L02S43W00P02	ɛ̝
L02S43W00P03	sː
L02S43W00P04	t
L02S44W00P00	p
L02S44W00P01	ɵ
L02S44W00P02	lː
L02S44W00P03	s
L02S45W00P00	p
L02S45W00P01	ɵ
L02S45W00P02	nː
L02S45W00P03	d
L02S46W00P00	p
L02S46W00P01	ʏ
L02S46W00P02	nː
L02S46W00P03	t
L02S47W00P00	p
L02S47W00P01	yː
L02S47W00P02	s
L02S48W00P00	p
L02S48W00P01	øː
L02S48W00P02	l
L02S49W00P00	r
L02S49W00P01	ɑː
L02S49W00P02	d
L02S50W00P00	r
L02S50W00P01	ɑː
L02S50W00P02	k
L02S51W00P00	r
L02S51W00P01	a
L02S51W00P02	mː
L02S51W00P03	p
L02S52W00P00	r
L02S52W00P01	a
L02S52W00P02	ŋː
L02S53W00P00	r
L02S53W00P01	ɑː
L02S53W00P02	r
L02S54W00P00	r
L02S54W00P01	a
L02S54W00P02	sː
L02S54W00P03	p
L02S55W00P00	r
L02S55W00P01	a
L02S55W00P02	sː
L02S55W00P03	t
L02S56W00P00	r
L02S56W00P01	a
L02S56W00P02	tː
L02S57W00P00	r
L02S57W00P01	ɛ̝
L02S57W00P02	ŋː
L02S57W00P03	n
L02S58W00P00	r
L02S58W00P01	ɛ̝
L02S58W00P02	mː
L02S59W00P00	r
L02S59W00P01	eː
L02S59W00P02	p
L02S60W00P00	r
L02S60W00P01	eː
L02S60W00P02	v
L02S61W00P00	r
L02S61W00P01	iː
L02S61W00P02	k
L02S62W00P00	r
L02S62W00P01	ɪ
L02S62W00P02	mː
L02S63W00P00	r
L02S63W00P01	ɪ
L02S63W00P02	ŋː
L02S63W00P03	k
L02S64W00P00	r
L02S64W00P01	ɪ
L02S64W00P02	sː
L02S64W00P03	k
L02S65W00P00	r
L02S65W00P01	iː
L02S65W00P02	t
L02S66W00P00	r
L02S66W00P01	uː
L02S67W00P00	r
L02S67W00P01	uː
L02S67W00P02	p
L02S68W00P00	r
L02S68W00P01	ɵ
L02S68W00P02	tː
L02S69W00P00	r
L02S69W00P01	ʏ
L02S69W00P02	kː
L02S70W00P00	r
L02S70W00P01	ʏ
L02S70W00P02	ɡː
L02S71W00P00	r
L02S71W00P01	ʏ
L02S71W00P02	mː
L02S71W00P03	d
L02S72W00P00	r
L02S72W00P01	ʏ
L02S72W00P02	tː
L02S72W00P03	m
L02S73W00P00	r
L02S73W00P01	oː
L02S73W00P02	ɡ
L02S74W00P00	r
L02S74W00P01	oː
L02S74W00P02	n
L02S75W00P00	r
L02S75W00P01	ɛː
L02S75W00P02	d
L02S76W00P00	r
L02S76W00P01	ɛː
L02S76W00P02	t
L02S77W00P00	r
L02S77W00P01	øː
L02S77W00P02	d
L02S78W00P00	r
L02S78W00P01	øː
L02S78W00P02	k
L02S79W00P00	r
L02S79W00P01	øː
L02S79W00P02	k
L02S79W00P03	t
L02S80W00P00	r
L02S80W00P01	øː
L02S80W00P02	ɖ
L02S81W00P00	s
L02S81W00P01	a
L02S81W00P02	fː
L02S81W00P03	t
L02S82W00P00	s
L02S82W00P01	a
L02S82W00P02	mː
L02S82W00P03	s
L02S83W00P00	ɧ
L02S83W00P01	a
L02S83W00P02	kː
L02S83W00P03	t
L02S84W00P00	s
L02S84W00P01	eː
L02S84W00P02	d
L02S85W00P00	s
L02S85W00P01	eː
L02S85W00P02	ɡ
L02S86W00P00	s
L02S86W00P01	ɛ̝
L02S86W00P02	kː
L02S86W00P03	t
L02S87W00P00	s
L02S87W00P01	ɪ
L02S87W00P02	kː
L02S87W00P03	t
L02S88W00P00	s
L02S88W00P01	iː
L02S88W00P02	l
L02S89W00P00	ɧ
L02S89W00P01	ʉː
L02S90W00P00	s
L02S90W00P01	k
L02S90W00P02	a
L02S90W00P03	bː
L02S91W00P00	s
L02S91W00P01	k
L02S91W00P02	a
L02S91W00P03	fː
L02S91W00P04	t
L02S92W00P00	s
L02S92W00P01	k
L02S92W00P02	ɑː
L02S92W00P03	l
L02S93W00P00	s
L02S93W00P01	k
L02S93W00P02	a
L02S93W00P03	lː
L02S93W00P04	v
L02S94W00P00	s
L02S94W00P01	k
L02S94W00P02	a
L02S94W00P03	mː
L02S95W00P00	s
L02S95W00P01	k
L02S95W00P02	a
L02S95W00P03	rː
L02S95W00P04	p
L02S96W00P00	s
L02S96W00P01	k
L02S96W00P02	a
L02S96W00P03	rː
L02S96W00P04	p
L02S96W00P05	t
L02S97W00P00	s
L02S97W00P01	k
L02S97W00P02	a
L02S97W00P03	rː
L02S97W00P04	v
L02S98W00P00	s
L02S98W00P01	k
L02S98W00P02	a
L02S98W00P03	tː
L02S99W00P00	s
L02S99W00P01	k
L02S99W00P02	ɑː
L02S99W00P03	v
L02S100W00P00	ɧ
L02S100W00P01	eː
L02S101W00P00	ɧ
L02S101W00P01	eː
L02S101W00P02	d
L02S102W00P00	ɧ
L02S102W00P01	eː
L02S102W00P02	n
L02S103W00P00	ɧ
L02S103W00P01	ɛ̝
L02S103W00P02	pː
L02S104W00P00	ɧ
L02S104W00P01	eː
L02S104W00P02	v
L02S105W00P00	ɧ
L02S105W00P01	ɪ
L02S105W00P02	kː
L02S106W00P00	ɧ
L02S106W00P01	ɪ
L02S106W00P02	fː
L02S106W00P03	t
L02S107W00P00	ɧ
L02S107W00P01	ɪ
L02S107W00P02	kː
L02S107W00P03	t
L02S108W00P00	ɧ
L02S108W00P01	ɪ
L02S108W00P02	lː
L02S108W00P03	d
L02S109W00P00	ɧ
L02S109W00P01	ɪ
L02S109W00P02	nː
L02S110W00P00	s
L02S110W00P01	k
L02S110W00P02	ɪ
L02S110W00P03	sː
L02S111W00P00	ɧ
L02S111W00P01	ʉː
L02S111W00P02	l
L02S112W00P00	s
L02S112W00P01	k
L02S112W00P02	ɔ
L02S112W00P03	ʝː
L02S113W00P00	s
L02S113W00P01	k
L02S113W00P02	ɔ
L02S113W00P03	rː
L02S113W00P04	v
L02S114W00P00	s
L02S114W00P01	k
L02S114W00P02	uː
L02S114W00P03	v
L02S115W00P00	s
L02S115W00P01	k
L02S115W00P02	r
L02S115W00P03	a
L02S115W00P04	ʝː
L02S116W00P00	s
L02S116W00P01	k
L02S116W00P02	r
L02S116W00P03	ɑː
L02S116W00P04	l
L02S117W00P00	s
L02S117W00P01	k
L02S117W00P02	r
L02S117W00P03	ɑː
L02S117W00P04	p
L02S118W00P00	s
L02S118W00P01	k
L02S118W00P02	r
L02S118W00P03	a
L02S118W00P04	tː
L02S119W00P00	s
L02S119W00P01	k
L02S119W00P02	r
L02S119W00P03	eː
L02S119W00P04	d
L02S120W00P00	s
L02S120W00P01	k
L02S120W00P02	r
L02S120W00P03	ɪ
L02S120W00P04	fː
L02S120W00P05	t
L02S121W00P00	s
L02S121W00P01	k
L02S121W00P02	r
L02S121W00P03	iː
L02S121W00P04	k
L02S122W00P00	s
L02S122W00P01	k
L02S122W00P02	r
L02S122W00P03	ɔ
L02S122W00P04	kː
L02S123W00P00	s
L02S123W00P01	k
L02S123W00P02	r
L02S123W00P03	oː
L02S123W00P04	v
L02S124W00P00	s
L02S124W00P01	k
L02S124W00P02	r
L02S124W00P03	ɵ
L02S124W00P04	bː
L02S125W00P00	s
L02S125W00P01	k
L02S125W00P02	r
L02S125W00P03	ɵ
L02S125W00P04	tː
L02S126W00P00	s
L02S126W00P01	k
L02S126W00P02	r
L02S126W00P03	ʉː
L02S126W00P04	v
L02S127W00P00	s
L02S127W00P01	k
L02S127W00P02	r
L02S127W00P03	yː
L02S127W00P04	t
L02S128W00P00	s
L02S128W00P01	k
L02S128W00P02	r
L02S128W00P03	oː
L02S129W00P00	s
L02S129W00P01	k
L02S129W00P02	r
L02S129W00P03	ɛ̝
L02S129W00P04	kː
L02S130W00P00	s
L02S130W00P01	k
L02S130W00P02	r
L02S130W00P03	ɛ̝
L02S130W00P04	lː
L02S131W00P00	s
L02S131W00P01	k
L02S131W00P02	r
L02S131W00P03	ɛ̝
L02S131W00P04	mː
L02S131W00P05	d
L02S132W00P00	s
L02S132W00P01	k
L02S132W00P02	r
L02S132W00P03	ɛː
L02S132W00P04	n
L02S133W00P00	s
L02S133W00P01	k
L02S133W00P02	r
L02S133W00P03	ɛː
L02S133W00P04	p
L02S134W00P00	s
L02S134W00P01	k
L02S134W00P02	ɵ
L02S134W00P03	lː
L02S134W00P04	d
L02S135W00P00	s
L02S135W00P01	k
L02S135W00P02	ɵ
L02S135W00P03	mː
L02S136W00P00	s
L02S136W00P01	k
L02S136W00P02	ʉː
L02S136W00P03	r
L02S137W00P00	s
L02S137W00P01	k
L02S137W00P02	ɵ
L02S137W00P03	rː
L02S137W00P04	k
L02S138W00P00	s
L02S138W00P01	k
L02S138W00P02	v
L02S138W00P03	a
L02S138W00P04	tː
L02S139W00P00	s
L02S139W00P01	k
L02S139W00P02	v
L02S139W00P03	ɛ̝
L02S139W00P04	tː
L02S140W00P00	ɧ
L02S140W00P01	ʏ
L02S140W00P02	dː
L02S141W00P00	ɧ
L02S141W00P01	ʏ
L02S141W00P02	ɡː
L02S142W00P00	ɧ
L02S142W00P01	ʏ
L02S142W00P02	mː
L02S142W00P03	t
L02S143W00P00	s
L02S143W00P01	k
L02S143W00P02	oː
L02S143W00P03	l
L02S144W00P00	s
L02S144W00P01	k
L02S144W00P02	oː
L02S144W00P03	p
L02S145W00P00	ɧ
L02S145W00P01	ɛ̝
L02S145W00P02	ɡː
L02S146W00P00	ɧ
L02S146W00P01	ɛ̝
L02S146W00P02	mː
L02S146W00P03	t
L02S147W00P00	ɧ
L02S147W00P01	ɛ̝
L02S147W00P02	rː
L02S147W00P03	m
L02S148W00P00	ɧ
L02S148W00P01	ɛ̝
L02S148W00P02	rː
L02S148W00P03	p
L02S148W00P04	t
L02S149W00P00	ɧ
L02S149W00P01	øː
L02S149W00P02	r
L02S150W00P00	ɧ
L02S150W00P01	øː
L02S150W00P02	ɖ
L02S151W00P00	s
L02S151W00P01	l
L02S151W00P02	a
L02S151W00P03	dː
L02S152W00P00	s
L02S152W00P01	l
L02S152W00P02	ɑː
L02S152W00P03	ɡ
L02S153W00P00	s
L02S153W00P01	l
L02S153W00P02	ɑː
L02S153W00P03	k
L02S154W00P00	s
L02S154W00P01	l
L02S154W00P02	a
L02S154W00P03	ŋː
L02S155W00P00	s
L02S155W00P01	l
L02S155W00P02	a
L02S155W00P03	ŋː
L02S155W00P04	k
L02S156W00P00	s
L02S156W00P01	l
L02S156W00P02	a
L02S156W00P03	nː
L02S156W00P04	t
L02S157W00P00	s
L02S157W00P01	l
L02S157W00P02	a
L02S157W00P03	pː
L02S158W00P00	s
L02S158W00P01	l
L02S158W00P02	a
L02S158W00P03	rː
L02S158W00P04	v
L02S159W00P00	s
L02S159W00P01	l
L02S159W00P02	a
L02S159W00P03	sː
L02S159W00P04	k
L02S160W00P00	s
L02S160W00P01	l
L02S160W00P02	a
L02S160W00P03	tː
L02S161W00P00	s
L02S161W00P01	l
L02S161W00P02	ɛ̝
L02S161W00P03	mː
L02S162W00P00	s
L02S162W00P01	l
L02S162W00P02	eː
L02S162W00P03	v
L02S163W00P00	s
L02S163W00P01	l
L02S163W00P02	iː
L02S163W00P03	t
L02S164W00P00	s
L02S164W00P01	l
L02S164W00P02	ɵ
L02S164W00P03	mː
L02S165W00P00	s
L02S165W00P01	l
L02S165W00P02	ɵ
L02S165W00P03	mː
L02S165W00P04	p
L02S166W00P00	s
L02S166W00P01	l
L02S166W00P02	ɔ
L02S166W00P03	sː
L02S167W00P00	s
L02S167W00P01	l
L02S167W00P02	ɛ̝
L02S167W00P03	ŋː
L02S167W00P04	d
L02S168W00P00	s
L02S168W00P01	l
L02S168W00P02	ɛ̝
L02S168W00P03	nː
L02S168W00P04	t
L02S169W00P00	s
L02S169W00P01	l
L02S169W00P02	ɛː
L02S169W00P03	p
L02S170W00P00	s
L02S170W00P01	l
L02S170W00P02	ɛː
L02S170W00P03	t
L02S171W00P00	s
L02S171W00P01	l
L02S171W00P02	ɛ̝
L02S171W00P03	tː
L02S172W00P00	s
L02S172W00P01	l
L02S172W00P02	øː
L02S173W00P00	s
L02S173W00P01	m
L02S173W00P02	ɑː
L02S173W00P03	k
L02S174W00P00	s
L02S174W00P01	m
L02S174W00P02	ɑː
L02S174W00P03	l
L02S175W00P00	s
L02S175W00P01	m
L02S175W00P02	eː
L02S175W00P03	t
L02S176W00P00	s
L02S176W00P01	m
L02S176W00P02	ɪ
L02S176W00P03	ŋː
L02S176W00P04	k
L02S177W00P00	s
L02S177W00P01	m
L02S177W00P02	uː
L02S177W00P03	ɖ
L02S178W00P00	s
L02S178W00P01	m
L02S178W00P02	ɵ
L02S178W00P03	tː
L02S179W00P00	s
L02S179W00P01	m
L02S179W00P02	yː
L02S179W00P03	ɡ
L02S180W00P00	s
L02S180W00P01	m
L02S180W00P02	ɔ
L02S180W00P03	tː
L02S181W00P00	s
L02S181W00P01	m
L02S181W00P02	ɛ̝
L02S181W00P03	kː
L02S182W00P00	s
L02S182W00P01	m
L02S182W00P02	ɛ̝
L02S182W00P03	lː
L02S183W00P00	s
L02S183W00P01	m
L02S183W00P02	øː
L02S183W00P03	r
L02S184W00P00	s
L02S184W00P01	n
L02S184W00P02	a
L02S184W00P03	bː
L02S185W00P00	s
L02S185W00P01	n
L02S185W00P02	a
L02S185W00P03	kː
L02S186W00P00	s
L02S186W00P01	n
L02S186W00P02	eː
L02S186W00P03	d
L02S187W00P00	s
L02S187W00P01	n
L02S187W00P02	ɪ
L02S187W00P03	tː
L02S188W00P00	s
L02S188W00P01	n
L02S188W00P02	ʊ
L02S188W00P03	dː
L02S189W00P00	s
L02S189W00P01	n
L02S189W00P02	uː
L02S189W00P03	k
L02S190W00P00	s
L02S190W00P01	n
L02S190W00P02	ɵ
L02S190W00P03	dː
L02S191W00P00	s
L02S191W00P01	n
L02S191W00P02	ɵ
L02S191W00P03	rː
L02S192W00P00	s
L02S192W00P01	n
L02S192W00P02	ʉː
L02S192W00P03	s
L02S193W00P00	s
L02S193W00P01	n
L02S193W00P02	ɵ
L02S193W00P03	tː
L02S194W00P00	s
L02S194W00P01	n
L02S194W00P02	oː
L02S194W00P03	l
L02S195W00P00	s
L02S195W00P01	n
L02S195W00P02	oː
L02S195W00P03	r
L02S196W00P00	s
L02S196W00P01	n
L02S196W00P02	ɛ̝
L02S196W00P03	pː
L02S197W00P00	s
L02S197W00P01	n
L02S197W00P02	ɛ̝
L02S197W00P03	ʈː
L02S198W00P00	s
L02S198W00P01	n
L02S198W00P02	ɛː
L02S198W00P03	v
L03S00W00P00	s
L03S00W00P01	ɔ
L03S00W00P02	nː
L03S00W00P03	d
L03S01W00P00	s
L03S01W00P01	ɔ
L03S01W00P02	pː
L03S02W00P00	s
L03S02W00P01	ɔ
L03S02W00P02	rː
L03S02W00P03	ʝ
L03S03W00P00	s
L03S03W00P01	oː
L03S03W00P02	ɭ
L03S04W00P00	s
L03S04W00P01	ɔ
L03S04W00P02	ʈː
L03S05W00P00	s
L03S05W00P01	uː
L03S05W00P02	t
L03S06W00P00	s
L03S06W00P01	p
L03S06W00P02	a
L03S06W00P03	lː
L03S06W00P04	t
L03S07W00P00	s
L03S07W00P01	p
L03S07W00P02	a
L03S07W00P03	nː
L03S08W00P00	s
L03S08W00P01	p
L03S08W00P02	ʝ
L03S08W00P03	ɛ̝
L03S08W00P04	lː
L03S09W00P00	s
L03S09W00P01	p
L03S09W00P02	ʝ
L03S09W00P03	ɛː
L03S09W00P04	ɳ
L03S10W00P00	s
L03S10W00P01	p
L03S10W00P02	l
L03S10W00P03	ɪ
L03S10W00P04	tː
L03S11W00P00	s
L03S11W00P01	p
L03S11W00P02	r
L03S11W00P03	a
L03S11W00P04	tː
L03S12W00P00	s
L03S12W00P01	p
L03S12W00P02	r
L03S12W00P03	ɪ
L03S12W00P04	dː
L03S13W00P00	s
L03S13W00P01	p
