// Setup
SequentiallyOrderedLists = True
SequentiallyOrderedSentences = True
SequentiallyOrderedWords = True
SequentiallyOrderedPhonemes = True
PresetLevel = ListCollection

// Components
// LinguisticLevel	Id	ParentId	PrimaryStringRepresentation	IsPractiseComponent

ListCollection	SwedishPB23		SwedishPB23	False
Phoneme	L03S101W00P00	L03S101W00	s	False
Phoneme	L03S101W00P01	L03S101W00	ɛ̝	False
Phoneme	L03S101W00P02	L03S101W00	kː	False
Sentence	L03S102	L03	Sentence102	False
Word	L03S102W00	L03S102	säd	False
Phoneme	L03S102W00P00	L03S102W00	s	False
Phoneme	L03S102W00P01	L03S102W00	ɛː	False
Phoneme	L03S102W00P02	L03S102W00	d	False
Sentence	L03S103	L03	Sentence103	False
Word	L03S103W00	L03S103	säl	False
Phoneme	L03S103W00P00	L03S103W00	s	False
Phoneme	L03S103W00P01	L03S103W00	ɛː	False
Phoneme	L03S103W00P02	L03S103W00	l	False
Sentence	L03S104	L03	Sentence104	False
Word	L03S104W00	L03S104	sökt	False
Phoneme	L03S104W00P00	L03S104W00	s	False
Phoneme	L03S104W00P01	L03S104W00	øː	False
Phoneme	L03S104W00P02	L03S104W00	k	False
Phoneme	L03S104W00P03	L03S104W00	t	False
Sentence	L03S105	L03	Sentence105	False
Word	L03S105W00	L03S105	söm	False
Phoneme	L03S105W00P00	L03S105W00	s	False
Phoneme	L03S105W00P01	L03S105W00	ø̞	False
Phoneme	L03S105W00P02	L03S105W00	mː	False
Sentence	L03S106	L03	Sentence106	False
Word	L03S106W00	L03S106	sömn	False
Phoneme	L03S106W00P00	L03S106W00	s	False
Phoneme	L03S106W00P01	L03S106W00	ø̞	False
Phoneme	L03S106W00P02	L03S106W00	mː	False
Phoneme	L03S106W00P03	L03S106W00	n	False
Sentence	L03S107	L03	Sentence107	False
Word	L03S107W00	L03S107	tagg	False
Phoneme	L03S107W00P00	L03S107W00	t	False
Phoneme	L03S107W00P01	L03S107W00	a	False
Phoneme	L03S107W00P02	L03S107W00	ɡː	False
Sentence	L03S108	L03	Sentence108	False
Word	L03S108W00	L03S108	tak	False
Phoneme	L03S108W00P00	L03S108W00	t	False
Phoneme	L03S108W00P01	L03S108W00	ɑː	False
Phoneme	L03S108W00P02	L03S108W00	k	False
Sentence	L03S109	L03	Sentence109	False
Word	L03S109W00	L03S109	takt	False
Phoneme	L03S109W00P00	L03S109W00	t	False
Phoneme	L03S109W00P01	L03S109W00	a	False
Phoneme	L03S109W00P02	L03S109W00	kː	False
Phoneme	L03S109W00P03	L03S109W00	t	False
Sentence	L03S110	L03	Sentence110	False
Word	L03S110W00	L03S110	talg	False
Phoneme	L03S110W00P00	L03S110W00	t	False
Phoneme	L03S110W00P01	L03S110W00	a	False
Phoneme	L03S110W00P02	L03S110W00	lː	False
Phoneme	L03S110W00P03	L03S110W00	ʝ	False
Sentence	L03S111	L03	Sentence111	False
Word	L03S111W00	L03S111	tapp	False
Phoneme	L03S111W00P00	L03S111W00	t	False
Phoneme	L03S111W00P01	L03S111W00	a	False
Phoneme	L03S111W00P02	L03S111W00	pː	False
Sentence	L03S112	L03	Sentence112	False
Word	L03S112W00	L03S112	tass	False
Phoneme	L03S112W00P00	L03S112W00	t	False
Phoneme	L03S112W00P01	L03S112W00	a	False
Phoneme	L03S112W00P02	L03S112W00	sː	False
Sentence	L03S113	L03	Sentence113	False
Word	L03S113W00	L03S113	term	False
Phoneme	L03S113W00P00	L03S113W00	t	False
Phoneme	L03S113W00P01	L03S113W00	ɛ̝	False
Phoneme	L03S113W00P02	L03S113W00	rː	False
Phoneme	L03S113W00P03	L03S113W00	m	False
Sentence	L03S114	L03	Sentence114	False
Word	L03S114W00	L03S114	text	False
Phoneme	L03S114W00P00	L03S114W00	t	False
Phoneme	L03S114W00P01	L03S114W00	ɛ̝	False
Phoneme	L03S114W00P02	L03S114W00	kː	False
Phoneme	L03S114W00P03	L03S114W00	s	False
Phoneme	L03S114W00P04	L03S114W00	t	False
Sentence	L03S115	L03	Sentence115	False
Word	L03S115W00	L03S115	ting	False
Phoneme	L03S115W00P00	L03S115W00	t	False
Phoneme	L03S115W00P01	L03S115W00	ɪ	False
Phoneme	L03S115W00P02	L03S115W00	ŋː	False
Sentence	L03S116	L03	Sentence116	False
Word	L03S116W00	L03S116	titt	False
Phoneme	L03S116W00P00	L03S116W00	t	False
Phoneme	L03S116W00P01	L03S116W00	ɪ	False
Phoneme	L03S116W00P02	L03S116W00	tː	False
Sentence	L03S117	L03	Sentence117	False
Word	L03S117W00	L03S117	tjafs	False
Phoneme	L03S117W00P00	L03S117W00	ɕ	False
Phoneme	L03S117W00P01	L03S117W00	a	False
Phoneme	L03S117W00P02	L03S117W00	fː	False
Phoneme	L03S117W00P03	L03S117W00	s	False
Sentence	L03S118	L03	Sentence118	False
Word	L03S118W00	L03S118	tjat	False
Phoneme	L03S118W00P00	L03S118W00	ɕ	False
Phoneme	L03S118W00P01	L03S118W00	ɑː	False
Phoneme	L03S118W00P02	L03S118W00	t	False
Sentence	L03S119	L03	Sentence119	False
Word	L03S119W00	L03S119	tjock	False
Phoneme	L03S119W00P00	L03S119W00	ɕ	False
Phoneme	L03S119W00P01	L03S119W00	ɔ	False
Phoneme	L03S119W00P02	L03S119W00	kː	False
Sentence	L03S120	L03	Sentence120	False
Word	L03S120W00	L03S120	tjur	False
Phoneme	L03S120W00P00	L03S120W00	ɕ	False
Phoneme	L03S120W00P01	L03S120W00	ʉː	False
Phoneme	L03S120W00P02	L03S120W00	r	False
Sentence	L03S121	L03	Sentence121	False
Word	L03S121W00	L03S121	tjut	False
Phoneme	L03S121W00P00	L03S121W00	ɕ	False
Phoneme	L03S121W00P01	L03S121W00	ʉː	False
Phoneme	L03S121W00P02	L03S121W00	t	False
Sentence	L03S122	L03	Sentence122	False
Word	L03S122W00	L03S122	tjuv	False
Phoneme	L03S122W00P00	L03S122W00	ɕ	False
Phoneme	L03S122W00P01	L03S122W00	ʉː	False
Phoneme	L03S122W00P02	L03S122W00	v	False
Sentence	L03S123	L03	Sentence123	False
Word	L03S123W00	L03S123	tjänst	False
Phoneme	L03S123W00P00	L03S123W00	ɕ	False
Phoneme	L03S123W00P01	L03S123W00	ɛ̝	False
Phoneme	L03S123W00P02	L03S123W00	nː	False
Phoneme	L03S123W00P03	L03S123W00	s	False
Phoneme	L03S123W00P04	L03S123W00	t	False
Sentence	L03S124	L03	Sentence124	False
Word	L03S124W00	L03S124	tofs	False
Phoneme	L03S124W00P00	L03S124W00	t	False
Phoneme	L03S124W00P01	L03S124W00	ɔ	False
Phoneme	L03S124W00P02	L03S124W00	fː	False
Phoneme	L03S124W00P03	L03S124W00	s	False
Sentence	L03S125	L03	Sentence125	False
Word	L03S125W00	L03S125	tok	False
Phoneme	L03S125W00P00	L03S125W00	t	False
Phoneme	L03S125W00P01	L03S125W00	uː	False
Phoneme	L03S125W00P02	L03S125W00	k	False
Sentence	L03S126	L03	Sentence126	False
Word	L03S126W00	L03S126	tolk	False
Phoneme	L03S126W00P00	L03S126W00	t	False
Phoneme	L03S126W00P01	L03S126W00	ɔ	False
Phoneme	L03S126W00P02	L03S126W00	lː	False
Phoneme	L03S126W00P03	L03S126W00	k	False
Sentence	L03S127	L03	Sentence127	False
Word	L03S127W00	L03S127	tolv	False
Phoneme	L03S127W00P00	L03S127W00	t	False
Phoneme	L03S127W00P01	L03S127W00	ɔ	False
Phoneme	L03S127W00P02	L03S127W00	lː	False
Phoneme	L03S127W00P03	L03S127W00	v	False
Sentence	L03S128	L03	Sentence128	False
Word	L03S128W00	L03S128	torn	False
Phoneme	L03S128W00P00	L03S128W00	t	False
Phoneme	L03S128W00P01	L03S128W00	uː	False
Phoneme	L03S128W00P02	L03S128W00	ɳ	False
Sentence	L03S129	L03	Sentence129	False
Word	L03S129W00	L03S129	torr	False
Phoneme	L03S129W00P00	L03S129W00	t	False
Phoneme	L03S129W00P01	L03S129W00	ɔ	False
Phoneme	L03S129W00P02	L03S129W00	rː	False
Sentence	L03S130	L03	Sentence130	False
Word	L03S130W00	L03S130	trall	False
Phoneme	L03S130W00P00	L03S130W00	t	False
Phoneme	L03S130W00P01	L03S130W00	r	False
Phoneme	L03S130W00P02	L03S130W00	a	False
Phoneme	L03S130W00P03	L03S130W00	lː	False
Sentence	L03S131	L03	Sentence131	False
Word	L03S131W00	L03S131	trams	False
Phoneme	L03S131W00P00	L03S131W00	t	False
Phoneme	L03S131W00P01	L03S131W00	r	False
Phoneme	L03S131W00P02	L03S131W00	a	False
Phoneme	L03S131W00P03	L03S131W00	mː	False
Phoneme	L03S131W00P04	L03S131W00	s	False
Sentence	L03S132	L03	Sentence132	False
Word	L03S132W00	L03S132	trapp	False
Phoneme	L03S132W00P00	L03S132W00	t	False
Phoneme	L03S132W00P01	L03S132W00	r	False
Phoneme	L03S132W00P02	L03S132W00	a	False
Phoneme	L03S132W00P03	L03S132W00	pː	False
Sentence	L03S133	L03	Sentence133	False
Word	L03S133W00	L03S133	tratt	False
Phoneme	L03S133W00P00	L03S133W00	t	False
Phoneme	L03S133W00P01	L03S133W00	r	False
Phoneme	L03S133W00P02	L03S133W00	a	False
Phoneme	L03S133W00P03	L03S133W00	tː	False
Sentence	L03S134	L03	Sentence134	False
Word	L03S134W00	L03S134	trav	False
Phoneme	L03S134W00P00	L03S134W00	t	False
Phoneme	L03S134W00P01	L03S134W00	r	False
Phoneme	L03S134W00P02	L03S134W00	ɑː	False
Phoneme	L03S134W00P03	L03S134W00	v	False
Sentence	L03S135	L03	Sentence135	False
Word	L03S135W00	L03S135	trick	False
Phoneme	L03S135W00P00	L03S135W00	t	False
Phoneme	L03S135W00P01	L03S135W00	r	False
Phoneme	L03S135W00P02	L03S135W00	ɪ	False
Phoneme	L03S135W00P03	L03S135W00	kː	False
Sentence	L03S136	L03	Sentence136	False
Word	L03S136W00	L03S136	tricks	False
Phoneme	L03S136W00P00	L03S136W00	t	False
Phoneme	L03S136W00P01	L03S136W00	r	False
Phoneme	L03S136W00P02	L03S136W00	ɪ	False
Phoneme	L03S136W00P03	L03S136W00	kː	False
Phoneme	L03S136W00P04	L03S136W00	s	False
Sentence	L03S137	L03	Sentence137	False
Word	L03S137W00	L03S137	tripp	False
Phoneme	L03S137W00P00	L03S137W00	t	False
Phoneme	L03S137W00P01	L03S137W00	r	False
Phoneme	L03S137W00P02	L03S137W00	ɪ	False
Phoneme	L03S137W00P03	L03S137W00	pː	False
Sentence	L03S138	L03	Sentence138	False
Word	L03S138W00	L03S138	tron	False
Phoneme	L03S138W00P00	L03S138W00	t	False
Phoneme	L03S138W00P01	L03S138W00	r	False
Phoneme	L03S138W00P02	L03S138W00	uː	False
Phoneme	L03S138W00P03	L03S138W00	n	False
Sentence	L03S139	L03	Sentence139	False
Word	L03S139W00	L03S139	trumf	False
Phoneme	L03S139W00P00	L03S139W00	t	False
Phoneme	L03S139W00P01	L03S139W00	r	False
Phoneme	L03S139W00P02	L03S139W00	ɵ	False
Phoneme	L03S139W00P03	L03S139W00	mː	False
Phoneme	L03S139W00P04	L03S139W00	f	False
Sentence	L03S140	L03	Sentence140	False
Word	L03S140W00	L03S140	trupp	False
Phoneme	L03S140W00P00	L03S140W00	t	False
Phoneme	L03S140W00P01	L03S140W00	r	False
Phoneme	L03S140W00P02	L03S140W00	ɵ	False
Phoneme	L03S140W00P03	L03S140W00	pː	False
Sentence	L03S141	L03	Sentence141	False
Word	L03S141W00	L03S141	tråd	False
Phoneme	L03S141W00P00	L03S141W00	t	False
Phoneme	L03S141W00P01	L03S141W00	r	False
Phoneme	L03S141W00P02	L03S141W00	oː	False
Phoneme	L03S141W00P03	L03S141W00	d	False
Sentence	L03S142	L03	Sentence142	False
Word	L03S142W00	L03S142	tråg	False
Phoneme	L03S142W00P00	L03S142W00	t	False
Phoneme	L03S142W00P01	L03S142W00	r	False
Phoneme	L03S142W00P02	L03S142W00	oː	False
Phoneme	L03S142W00P03	L03S142W00	ɡ	False
Sentence	L03S143	L03	Sentence143	False
Word	L03S143W00	L03S143	trång	False
Phoneme	L03S143W00P00	L03S143W00	t	False
Phoneme	L03S143W00P01	L03S143W00	r	False
Phoneme	L03S143W00P02	L03S143W00	ɔ	False
Phoneme	L03S143W00P03	L03S143W00	ŋː	False
Sentence	L03S144	L03	Sentence144	False
Word	L03S144W00	L03S144	trä	False
Phoneme	L03S144W00P00	L03S144W00	t	False
Phoneme	L03S144W00P01	L03S144W00	r	False
Phoneme	L03S144W00P02	L03S144W00	ɛː	False
Sentence	L03S145	L03	Sentence145	False
Word	L03S145W00	L03S145	träd	False
Phoneme	L03S145W00P00	L03S145W00	t	False
Phoneme	L03S145W00P01	L03S145W00	r	False
Phoneme	L03S145W00P02	L03S145W00	ɛː	False
Phoneme	L03S145W00P03	L03S145W00	d	False
Sentence	L03S146	L03	Sentence146	False
Word	L03S146W00	L03S146	träff	False
Phoneme	L03S146W00P00	L03S146W00	t	False
Phoneme	L03S146W00P01	L03S146W00	r	False
Phoneme	L03S146W00P02	L03S146W00	ɛ̝	False
Phoneme	L03S146W00P03	L03S146W00	fː	False
Sentence	L03S147	L03	Sentence147	False
Word	L03S147W00	L03S147	trängd	False
Phoneme	L03S147W00P00	L03S147W00	t	False
Phoneme	L03S147W00P01	L03S147W00	r	False
Phoneme	L03S147W00P02	L03S147W00	ɛ̝	False
Phoneme	L03S147W00P03	L03S147W00	ŋː	False
Phoneme	L03S147W00P04	L03S147W00	d	False
Sentence	L03S148	L03	Sentence148	False
Word	L03S148W00	L03S148	trög	False
Phoneme	L03S148W00P00	L03S148W00	t	False
Phoneme	L03S148W00P01	L03S148W00	r	False
Phoneme	L03S148W00P02	L03S148W00	øː	False
Phoneme	L03S148W00P03	L03S148W00	ɡ	False
Sentence	L03S149	L03	Sentence149	False
Word	L03S149W00	L03S149	tröst	False
Phoneme	L03S149W00P00	L03S149W00	t	False
Phoneme	L03S149W00P01	L03S149W00	r	False
Phoneme	L03S149W00P02	L03S149W00	ø̞	False
Phoneme	L03S149W00P03	L03S149W00	sː	False
Phoneme	L03S149W00P04	L03S149W00	t	False
Sentence	L03S150	L03	Sentence150	False
Word	L03S150W00	L03S150	tub	False
Phoneme	L03S150W00P00	L03S150W00	t	False
Phoneme	L03S150W00P01	L03S150W00	ʉː	False
Phoneme	L03S150W00P02	L03S150W00	b	False
Sentence	L03S151	L03	Sentence151	False
Word	L03S151W00	L03S151	tuff	False
Phoneme	L03S151W00P00	L03S151W00	t	False
Phoneme	L03S151W00P01	L03S151W00	ɵ	False
Phoneme	L03S151W00P02	L03S151W00	fː	False
Sentence	L03S152	L03	Sentence152	False
Word	L03S152W00	L03S152	tugg	False
Phoneme	L03S152W00P00	L03S152W00	t	False
Phoneme	L03S152W00P01	L03S152W00	ɵ	False
Phoneme	L03S152W00P02	L03S152W00	ɡː	False
Sentence	L03S153	L03	Sentence153	False
Word	L03S153W00	L03S153	tull	False
Phoneme	L03S153W00P00	L03S153W00	t	False
Phoneme	L03S153W00P01	L03S153W00	ɵ	False
Phoneme	L03S153W00P02	L03S153W00	lː	False
Sentence	L03S154	L03	Sentence154	False
Word	L03S154W00	L03S154	tum	False
Phoneme	L03S154W00P00	L03S154W00	t	False
Phoneme	L03S154W00P01	L03S154W00	ɵ	False
Phoneme	L03S154W00P02	L03S154W00	mː	False
Sentence	L03S155	L03	Sentence155	False
Word	L03S155W00	L03S155	tung	False
Phoneme	L03S155W00P00	L03S155W00	t	False
Phoneme	L03S155W00P01	L03S155W00	ɵ	False
Phoneme	L03S155W00P02	L03S155W00	ŋː	False
Sentence	L03S156	L03	Sentence156	False
Word	L03S156W00	L03S156	tunn	False
Phoneme	L03S156W00P00	L03S156W00	t	False
Phoneme	L03S156W00P01	L03S156W00	ɵ	False
Phoneme	L03S156W00P02	L03S156W00	nː	False
Sentence	L03S157	L03	Sentence157	False
Word	L03S157W00	L03S157	tupp	False
Phoneme	L03S157W00P00	L03S157W00	t	False
Phoneme	L03S157W00P01	L03S157W00	ɵ	False
Phoneme	L03S157W00P02	L03S157W00	pː	False
Sentence	L03S158	L03	Sentence158	False
Word	L03S158W00	L03S158	tvål	False
Phoneme	L03S158W00P00	L03S158W00	t	False
Phoneme	L03S158W00P01	L03S158W00	v	False
Phoneme	L03S158W00P02	L03S158W00	oː	False
Phoneme	L03S158W00P03	L03S158W00	l	False
Sentence	L03S159	L03	Sentence159	False
Word	L03S159W00	L03S159	tvång	False
Phoneme	L03S159W00P00	L03S159W00	t	False
Phoneme	L03S159W00P01	L03S159W00	v	False
Phoneme	L03S159W00P02	L03S159W00	ɔ	False
Phoneme	L03S159W00P03	L03S159W00	ŋː	False
Sentence	L03S160	L03	Sentence160	False
Word	L03S160W00	L03S160	tvär	False
Phoneme	L03S160W00P00	L03S160W00	t	False
Phoneme	L03S160W00P01	L03S160W00	v	False
Phoneme	L03S160W00P02	L03S160W00	ɛː	False
Phoneme	L03S160W00P03	L03S160W00	r	False
Sentence	L03S161	L03	Sentence161	False
Word	L03S161W00	L03S161	tvätt	False
Phoneme	L03S161W00P00	L03S161W00	t	False
Phoneme	L03S161W00P01	L03S161W00	v	False
Phoneme	L03S161W00P02	L03S161W00	ɛ̝	False
Phoneme	L03S161W00P03	L03S161W00	tː	False
Sentence	L03S162	L03	Sentence162	False
Word	L03S162W00	L03S162	tyg	False
Phoneme	L03S162W00P00	L03S162W00	t	False
Phoneme	L03S162W00P01	L03S162W00	yː	False
Phoneme	L03S162W00P02	L03S162W00	ɡ	False
Sentence	L03S163	L03	Sentence163	False
Word	L03S163W00	L03S163	tyngd	False
Phoneme	L03S163W00P00	L03S163W00	t	False
Phoneme	L03S163W00P01	L03S163W00	ʏ	False
Phoneme	L03S163W00P02	L03S163W00	ŋː	False
Phoneme	L03S163W00P03	L03S163W00	d	False
Sentence	L03S164	L03	Sentence164	False
Word	L03S164W00	L03S164	tyst	False
Phoneme	L03S164W00P00	L03S164W00	t	False
Phoneme	L03S164W00P01	L03S164W00	ʏ	False
Phoneme	L03S164W00P02	L03S164W00	sː	False
Phoneme	L03S164W00P03	L03S164W00	t	False
Sentence	L03S165	L03	Sentence165	False
Word	L03S165W00	L03S165	tåg	False
Phoneme	L03S165W00P00	L03S165W00	t	False
Phoneme	L03S165W00P01	L03S165W00	oː	False
Phoneme	L03S165W00P02	L03S165W00	ɡ	False
Sentence	L03S166	L03	Sentence166	False
Word	L03S166W00	L03S166	tår	False
Phoneme	L03S166W00P00	L03S166W00	t	False
Phoneme	L03S166W00P01	L03S166W00	oː	False
Phoneme	L03S166W00P02	L03S166W00	r	False
Sentence	L03S167	L03	Sentence167	False
Word	L03S167W00	L03S167	täppt	False
Phoneme	L03S167W00P00	L03S167W00	t	False
Phoneme	L03S167W00P01	L03S167W00	ɛ̝	False
Phoneme	L03S167W00P02	L03S167W00	pː	False
Phoneme	L03S167W00P03	L03S167W00	t	False
Sentence	L03S168	L03	Sentence168	False
Word	L03S168W00	L03S168	tät	False
Phoneme	L03S168W00P00	L03S168W00	t	False
Phoneme	L03S168W00P01	L03S168W00	ɛː	False
Phoneme	L03S168W00P02	L03S168W00	t	False
Sentence	L03S169	L03	Sentence169	False
Word	L03S169W00	L03S169	tö	False
Phoneme	L03S169W00P00	L03S169W00	t	False
Phoneme	L03S169W00P01	L03S169W00	øː	False
Sentence	L03S170	L03	Sentence170	False
Word	L03S170W00	L03S170	törst	False
Phoneme	L03S170W00P00	L03S170W00	t	False
Phoneme	L03S170W00P01	L03S170W00	ø̞	False
Phoneme	L03S170W00P02	L03S170W00	ʂː	False
Phoneme	L03S170W00P03	L03S170W00	ʈ	False
Sentence	L03S171	L03	Sentence171	False
Word	L03S171W00	L03S171	tös	False
Phoneme	L03S171W00P00	L03S171W00	t	False
Phoneme	L03S171W00P01	L03S171W00	øː	False
Phoneme	L03S171W00P02	L03S171W00	s	False
Sentence	L03S172	L03	Sentence172	False
Word	L03S172W00	L03S172	ugn	False
Phoneme	L03S172W00P00	L03S172W00	ɵ	False
Phoneme	L03S172W00P01	L03S172W00	ŋː	False
Phoneme	L03S172W00P02	L03S172W00	n	False
Sentence	L03S173	L03	Sentence173	False
Word	L03S173W00	L03S173	ull	False
Phoneme	L03S173W00P00	L03S173W00	ɵ	False
Phoneme	L03S173W00P01	L03S173W00	lː	False
Sentence	L03S174	L03	Sentence174	False
Word	L03S174W00	L03S174	uv	False
Phoneme	L03S174W00P00	L03S174W00	ʉː	False
Phoneme	L03S174W00P01	L03S174W00	v	False
Sentence	L03S175	L03	Sentence175	False
Word	L03S175W00	L03S175	vagn	False
Phoneme	L03S175W00P00	L03S175W00	v	False
Phoneme	L03S175W00P01	L03S175W00	a	False
Phoneme	L03S175W00P02	L03S175W00	ŋː	False
Phoneme	L03S175W00P03	L03S175W00	n	False
Sentence	L03S176	L03	Sentence176	False
Word	L03S176W00	L03S176	vak	False
Phoneme	L03S176W00P00	L03S176W00	v	False
Phoneme	L03S176W00P01	L03S176W00	ɑː	False
Phoneme	L03S176W00P02	L03S176W00	k	False
Sentence	L03S177	L03	Sentence177	False
Word	L03S177W00	L03S177	vakt	False
Phoneme	L03S177W00P00	L03S177W00	v	False
Phoneme	L03S177W00P01	L03S177W00	a	False
Phoneme	L03S177W00P02	L03S177W00	kː	False
Phoneme	L03S177W00P03	L03S177W00	t	False
Sentence	L03S178	L03	Sentence178	False
Word	L03S178W00	L03S178	valk	False
Phoneme	L03S178W00P00	L03S178W00	v	False
Phoneme	L03S178W00P01	L03S178W00	a	False
Phoneme	L03S178W00P02	L03S178W00	lː	False
Phoneme	L03S178W00P03	L03S178W00	k	False
Sentence	L03S179	L03	Sentence179	False
Word	L03S179W00	L03S179	valp	False
Phoneme	L03S179W00P00	L03S179W00	v	False
Phoneme	L03S179W00P01	L03S179W00	a	False
Phoneme	L03S179W00P02	L03S179W00	lː	False
Phoneme	L03S179W00P03	L03S179W00	p	False
Sentence	L03S180	L03	Sentence180	False
Word	L03S180W00	L03S180	valv	False
Phoneme	L03S180W00P00	L03S180W00	v	False
Phoneme	L03S180W00P01	L03S180W00	a	False
Phoneme	L03S180W00P02	L03S180W00	lː	False
Phoneme	L03S180W00P03	L03S180W00	v	False
Sentence	L03S181	L03	Sentence181	False
Word	L03S181W00	L03S181	varv	False
Phoneme	L03S181W00P00	L03S181W00	v	False
Phoneme	L03S181W00P01	L03S181W00	a	False
Phoneme	L03S181W00P02	L03S181W00	rː	False
Phoneme	L03S181W00P03	L03S181W00	v	False
Sentence	L03S182	L03	Sentence182	False
Word	L03S182W00	L03S182	vas	False
Phoneme	L03S182W00P00	L03S182W00	v	False
Phoneme	L03S182W00P01	L03S182W00	ɑː	False
Phoneme	L03S182W00P02	L03S182W00	s	False
Sentence	L03S183	L03	Sentence183	False
Word	L03S183W00	L03S183	vask	False
Phoneme	L03S183W00P00	L03S183W00	v	False
Phoneme	L03S183W00P01	L03S183W00	a	False
Phoneme	L03S183W00P02	L03S183W00	sː	False
Phoneme	L03S183W00P03	L03S183W00	k	False
Sentence	L03S184	L03	Sentence184	False
Word	L03S184W00	L03S184	ved	False
Phoneme	L03S184W00P00	L03S184W00	v	False
Phoneme	L03S184W00P01	L03S184W00	eː	False
Phoneme	L03S184W00P02	L03S184W00	d	False
Sentence	L03S185	L03	Sentence185	False
Word	L03S185W00	L03S185	vek	False
Phoneme	L03S185W00P00	L03S185W00	v	False
Phoneme	L03S185W00P01	L03S185W00	eː	False
Phoneme	L03S185W00P02	L03S185W00	k	False
Sentence	L03S186	L03	Sentence186	False
Word	L03S186W00	L03S186	verb	False
Phoneme	L03S186W00P00	L03S186W00	v	False
Phoneme	L03S186W00P01	L03S186W00	ɛ̝	False
Phoneme	L03S186W00P02	L03S186W00	rː	False
Phoneme	L03S186W00P03	L03S186W00	b	False
Sentence	L03S187	L03	Sentence187	False
Word	L03S187W00	L03S187	vers	False
Phoneme	L03S187W00P00	L03S187W00	v	False
Phoneme	L03S187W00P01	L03S187W00	ɛ̝	False
Phoneme	L03S187W00P02	L03S187W00	ʂː	False
Sentence	L03S188	L03	Sentence188	False
Word	L03S188W00	L03S188	vev	False
Phoneme	L03S188W00P00	L03S188W00	v	False
Phoneme	L03S188W00P01	L03S188W00	eː	False
Phoneme	L03S188W00P02	L03S188W00	v	False
Sentence	L03S189	L03	Sentence189	False
Word	L03S189W00	L03S189	vibb	False
Phoneme	L03S189W00P00	L03S189W00	v	False
Phoneme	L03S189W00P01	L03S189W00	ɪ	False
Phoneme	L03S189W00P02	L03S189W00	bː	False
Sentence	L03S190	L03	Sentence190	False
Word	L03S190W00	L03S190	vidd	False
Phoneme	L03S190W00P00	L03S190W00	v	False
Phoneme	L03S190W00P01	L03S190W00	ɪ	False
Phoneme	L03S190W00P02	L03S190W00	dː	False
Sentence	L03S191	L03	Sentence191	False
Word	L03S191W00	L03S191	vis	False
Phoneme	L03S191W00P00	L03S191W00	v	False
Phoneme	L03S191W00P01	L03S191W00	iː	False
Phoneme	L03S191W00P02	L03S191W00	s	False
Sentence	L03S192	L03	Sentence192	False
Word	L03S192W00	L03S192	visp	False
Phoneme	L03S192W00P00	L03S192W00	v	False
Phoneme	L03S192W00P01	L03S192W00	ɪ	False
Phoneme	L03S192W00P02	L03S192W00	sː	False
Phoneme	L03S192W00P03	L03S192W00	p	False
Sentence	L03S193	L03	Sentence193	False
Word	L03S193W00	L03S193	volt	False
Phoneme	L03S193W00P00	L03S193W00	v	False
Phoneme	L03S193W00P01	L03S193W00	ɔ	False
Phoneme	L03S193W00P02	L03S193W00	lː	False
Phoneme	L03S193W00P03	L03S193W00	t	False
Sentence	L03S194	L03	Sentence194	False
Word	L03S194W00	L03S194	vrak	False
Phoneme	L03S194W00P00	L03S194W00	v	False
Phoneme	L03S194W00P01	L03S194W00	r	False
Phoneme	L03S194W00P02	L03S194W00	ɑː	False
Phoneme	L03S194W00P03	L03S194W00	k	False
Sentence	L03S195	L03	Sentence195	False
Word	L03S195W00	L03S195	vrist	False
Phoneme	L03S195W00P00	L03S195W00	v	False
Phoneme	L03S195W00P01	L03S195W00	r	False
Phoneme	L03S195W00P02	L03S195W00	ɪ	False
Phoneme	L03S195W00P03	L03S195W00	sː	False
Phoneme	L03S195W00P04	L03S195W00	t	False
Sentence	L03S196	L03	Sentence196	False
Word	L03S196W00	L03S196	vrå	False
Phoneme	L03S196W00P00	L03S196W00	v	False
Phoneme	L03S196W00P01	L03S196W00	r	False
Phoneme	L03S196W00P02	L03S196W00	oː	False
Sentence	L03S197	L03	Sentence197	False
Word	L03S197W00	L03S197	vrål	False
Phoneme	L03S197W00P00	L03S197W00	v	False
Phoneme	L03S197W00P01	L03S197W00	r	False
Phoneme	L03S197W00P02	L03S197W00	oː	False
Phoneme	L03S197W00P03	L03S197W00	l	False
Sentence	L03S198	L03	Sentence198	False
Word	L03S198W00	L03S198	vrång	False
Phoneme	L03S198W00P00	L03S198W00	v	False
Phoneme	L03S198W00P01	L03S198W00	r	False
Phoneme	L03S198W00P02	L03S198W00	ɔ	False
Phoneme	L03S198W00P03	L03S198W00	ŋː	False
Sentence	L03S199	L03	Sentence199	False
Word	L03S199W00	L03S199	våt	False
Phoneme	L03S199W00P00	L03S199W00	v	False
Phoneme	L03S199W00P01	L03S199W00	oː	False
Phoneme	L03S199W00P02	L03S199W00	t	False
Sentence	L03S200	L03	Sentence200	False
Word	L03S200W00	L03S200	vägg	False
Phoneme	L03S200W00P00	L03S200W00	v	False
Phoneme	L03S200W00P01	L03S200W00	ɛ̝	False
Phoneme	L03S200W00P02	L03S200W00	ɡː	False
Sentence	L03S201	L03	Sentence201	False
Word	L03S201W00	L03S201	värst	False
Phoneme	L03S201W00P00	L03S201W00	v	False
